date,fire_scar,site,plot,location,site_notes,plant_species,plant_species_cover,veg_cover_notes,photos,plant_photos
8/2/2025,Troublesome,TROU1,A,3 m,,Vaccinium uliginosum,3,,2a451d96-2056-4b31-b4e4-ea7d1d007015,
8/2/2025,Troublesome,TROU1,A,3 m,,Betula glandulosa,2,,2a451d96-2056-4b31-b4e4-ea7d1d007015,
8/2/2025,Troublesome,TROU1,A,3 m,,Linnaea borealis,3,,2a451d96-2056-4b31-b4e4-ea7d1d007015,
8/2/2025,Troublesome,TROU1,A,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],2,,2a451d96-2056-4b31-b4e4-ea7d1d007015,
8/2/2025,Troublesome,TROU1,A,3 m,,Vaccinium vitis-idaea,0.1,,2a451d96-2056-4b31-b4e4-ea7d1d007015,
8/2/2025,Troublesome,TROU1,A,3 m,,Fine Woody Debris,5,,2a451d96-2056-4b31-b4e4-ea7d1d007015,
8/2/2025,Troublesome,TROU1,A,3 m,,Coarse woody debris,2,,2a451d96-2056-4b31-b4e4-ea7d1d007015,
7/26/2025,Slate,SLAT1,A,3 m,,Eriophorum vaginatum,8,,e5faf471-11eb-4db7-abfd-efbe0200ec5f,
7/26/2025,Slate,SLAT1,A,3 m,,Equisetum sylvaticum,3,,e5faf471-11eb-4db7-abfd-efbe0200ec5f,
7/26/2025,Slate,SLAT1,A,3 m,,Rubus chamaemorus,4,,e5faf471-11eb-4db7-abfd-efbe0200ec5f,
7/26/2025,Slate,SLAT1,A,3 m,,Vaccinium uliginosum,3,,e5faf471-11eb-4db7-abfd-efbe0200ec5f,
7/26/2025,Slate,SLAT1,A,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],2,,e5faf471-11eb-4db7-abfd-efbe0200ec5f,
7/26/2025,Slate,SLAT1,A,3 m,,Vaccinium vitis-idaea,1,,e5faf471-11eb-4db7-abfd-efbe0200ec5f,
7/26/2025,Slate,SLAT1,A,3 m,,Fine Woody Debris,1,,e5faf471-11eb-4db7-abfd-efbe0200ec5f,
7/26/2025,Slate,SLAT1,A,3 m,,Snag,1,,e5faf471-11eb-4db7-abfd-efbe0200ec5f,
7/23/2025,Globe,GLOB5,B,6 m,,Epilobium angustifolium [Chamerion angustifolium],3,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],4,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Arctagrostis,1,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Equisetum arvense,4,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Equisetum scirpoides,5,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Arctostaphylos rubra [Arctous rubra],0.1,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Vaccinium vitis-idaea,0.1,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Vaccinium uliginosum,0.1,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Betula neoalaskana,0.1,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Picea mariana,0.1,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Fine Woody Debris,3,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/23/2025,Globe,GLOB5,B,6 m,,Coarse woody debris,10,,e82ebfc6-b2cf-4a90-b631-348d289d6ee5,
7/25/2025,McDonald,MCDO2,B,6 m,,Eriophorum vaginatum,1,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Betula nana,2,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Petasites frigidus,3,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],5,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Vaccinium uliginosum,3,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Vaccinium vitis-idaea,1,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Arctagrostis latifolia,2,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Carex spp,1,Carbig likely,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Snag,3,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Equisetum scirpoides,0.1,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
7/25/2025,McDonald,MCDO2,B,6 m,,Fine Woody Debris,4,,5c1a5ede-e40c-4cb0-8a36-0ec8418cd94e,
8/5/2025,Troublesome,TROU4,C,6 m,,Vaccinium uliginosum,15,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Spiraea beauverdiana (stevenii),2,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Petasites frigidus,4,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],5,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Picea mariana,0.1,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Equisetum sylvaticum,3,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Vaccinium vitis-idaea,4,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Calamagrostis spp.,1,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Carex spp,20,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Rubus chamaemorus,3,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Betula glandulosa,1,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Fine Woody Debris,5,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Coarse woody debris,8,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/5/2025,Troublesome,TROU4,C,6 m,,Linnaea borealis,3,,b0af785f-18d7-4c06-9a50-6f08a70122b7,
8/2/2025,Troublesome,TROU1,B,6 m,,Salix spp,25,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Rosa acicularis,15,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Betula glandulosa,3,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Vaccinium uliginosum,6,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Mertensia paniculata,3,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Epilobium angustifolium [Chamerion angustifolium],1,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Linnaea borealis,5,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Equisetum arvense,4,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Equisetum scirpoides,1,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Fine Woody Debris,3,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
8/2/2025,Troublesome,TROU1,B,6 m,,Vaccinium vitis-idaea,1,,478447e6-53e3-4b92-a8c5-3af62c2adf00,
7/27/2025,Slate,SLAT5,A,3 m,,Coarse woody debris,30,,9d038771-983a-4c55-9bd1-4c663dc51fdd,
7/27/2025,Slate,SLAT5,A,3 m,,Fine Woody Debris,20,,9d038771-983a-4c55-9bd1-4c663dc51fdd,
7/27/2025,Slate,SLAT5,A,3 m,,Equisetum arvense,3,,9d038771-983a-4c55-9bd1-4c663dc51fdd,
7/27/2025,Slate,SLAT5,A,3 m,,Rosa acicularis,4,,9d038771-983a-4c55-9bd1-4c663dc51fdd,
7/27/2025,Slate,SLAT5,A,3 m,,Geranium bicknellii,1,,9d038771-983a-4c55-9bd1-4c663dc51fdd,
7/27/2025,Slate,SLAT5,A,3 m,,Corydalis sempervirens,0.1,,9d038771-983a-4c55-9bd1-4c663dc51fdd,
7/27/2025,Slate,SLAT5,A,3 m,,Picea mariana,0.1,,9d038771-983a-4c55-9bd1-4c663dc51fdd,
7/27/2025,Slate,SLAT6,A,9 m,,Snag,3,,5714fcbb-734a-4ce6-af07-8de6a3956177,
7/27/2025,Slate,SLAT6,A,9 m,,Coarse woody debris,2,,5714fcbb-734a-4ce6-af07-8de6a3956177,
7/27/2025,Slate,SLAT6,A,9 m,,Fine Woody Debris,2,,5714fcbb-734a-4ce6-af07-8de6a3956177,
7/27/2025,Slate,SLAT6,A,9 m,,Cornus canadensis,1,,5714fcbb-734a-4ce6-af07-8de6a3956177,
7/27/2025,Slate,SLAT6,A,9 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],1,,5714fcbb-734a-4ce6-af07-8de6a3956177,
7/27/2025,Slate,SLAT6,A,9 m,,Geranium bicknellii,0.1,,5714fcbb-734a-4ce6-af07-8de6a3956177,
7/27/2025,Slate,SLAT6,A,9 m,,Vaccinium vitis-idaea,0.1,,5714fcbb-734a-4ce6-af07-8de6a3956177,
7/27/2025,Slate,SLAT6,A,9 m,,Vaccinium uliginosum,0.1,,5714fcbb-734a-4ce6-af07-8de6a3956177,
8/3/2025,Chitanana,CHIT4,C,6 m,,Eriophorum vaginatum,10,,f1dd5e08-5fb4-4553-ac06-e1f2775c08e2,
8/3/2025,Chitanana,CHIT4,C,6 m,,Rubus chamaemorus,5,,f1dd5e08-5fb4-4553-ac06-e1f2775c08e2,
8/3/2025,Chitanana,CHIT4,C,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],9,,f1dd5e08-5fb4-4553-ac06-e1f2775c08e2,
8/3/2025,Chitanana,CHIT4,C,6 m,,Betula nana,2,,f1dd5e08-5fb4-4553-ac06-e1f2775c08e2,
8/3/2025,Chitanana,CHIT4,C,6 m,,Vaccinium uliginosum,10,,f1dd5e08-5fb4-4553-ac06-e1f2775c08e2,
8/3/2025,Chitanana,CHIT4,C,6 m,,Vaccinium vitis-idaea,8,,f1dd5e08-5fb4-4553-ac06-e1f2775c08e2,
8/3/2025,Chitanana,CHIT4,C,6 m,,Picea mariana,0.1,,f1dd5e08-5fb4-4553-ac06-e1f2775c08e2,
7/22/2025,Aggie,AGCR6,B,6 m,,Vaccinium uliginosum,25,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Salix spp,15,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Epilobium angustifolium [Chamerion angustifolium],4,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Calamagrostis stricta subsp. inexpansa,4,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Petasites frigidus,3,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Betula neoalaskana,4,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Picea mariana,1,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],6,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Vaccinium vitis-idaea,5,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Equisetum sylvaticum,35,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Coarse woody debris,10,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
7/22/2025,Aggie,AGCR6,B,6 m,,Fine Woody Debris,4,,a9dc5026-2fca-4aef-a521-3b623775c1eb,
8/5/2025,Troublesome,TROU4,B,3 m,,Carex spp,20,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Vaccinium uliginosum,8,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Vaccinium vitis-idaea,2,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Whilhelmsia physodes,2,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Rubus chamaemorus,3,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],3,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Equisetum arvense,4,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Epilobium angustifolium [Chamerion angustifolium],2,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Fine Woody Debris,5,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Coarse woody debris,2,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/5/2025,Troublesome,TROU4,B,3 m,,Equisetum scirpoides,0.1,,fb39e2a9-9740-42bc-a124-acc83255e6b8,
8/2/2025,Troublesome,TROU2,C,3 m,,Vaccinium uliginosum,3,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],0.1,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],1,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Mertensia paniculata,2,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Arctostaphylos rubra [Arctous rubra],1,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Arctagrostis latifolia,6,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Epilobium angustifolium [Chamerion angustifolium],3,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Unknown aster,0.1,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Equisetum arvense,2,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Equisetum scirpoides,0.1,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Salix spp,7,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Coarse woody debris,2,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Fine Woody Debris,1,,42be5835-ca64-4314-a357-fed314440db2,
8/2/2025,Troublesome,TROU2,C,3 m,,Unk forb,0.1,,42be5835-ca64-4314-a357-fed314440db2,b65ee5f1-5a33-4056-a25a-90957bc27022
7/31/2025,Globe,GLOB3,A,6 m,,Eriophorum vaginatum,3,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
7/31/2025,Globe,GLOB3,A,6 m,,Unknown grass 1,2,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
7/31/2025,Globe,GLOB3,A,6 m,,Epilobium angustifolium [Chamerion angustifolium],3,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
7/31/2025,Globe,GLOB3,A,6 m,,Rubus chamaemorus,4,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
7/31/2025,Globe,GLOB3,A,6 m,,Equisetum sylvaticum,1,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
7/31/2025,Globe,GLOB3,A,6 m,,Vaccinium vitis-idaea,1,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
7/31/2025,Globe,GLOB3,A,6 m,,Vaccinium uliginosum,0.1,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
7/31/2025,Globe,GLOB3,A,6 m,,Fine Woody Debris,4,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
7/31/2025,Globe,GLOB3,A,6 m,,Coarse woody debris,2,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
7/31/2025,Globe,GLOB3,A,6 m,,Equisetum arvense,1,,c84a075f-48ab-48c1-b6fa-408ebdc447e9,
8/5/2025,Troublesome,TROU5,A,6 m,,Spirea spp,84,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],10,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Coarse woody debris,4,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Fine Woody Debris,2,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Vaccinium uliginosum,1,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Equisetum sylvaticum,1,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Picea mariana,0.1,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Vaccinium vitis-idaea,1,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Oxycoccus microcarpos [Vaccinium oxycoccos],0.1,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Calamagrostis ,1,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/5/2025,Troublesome,TROU5,A,6 m,,Arctagrostis latifolia,1,,0ef72cea-9df6-4641-b090-5b0d8d6abf40,
8/8/2025,Isom,ISOM2,C,9 m,,Calamagrostis ,68,,57b9b685-e194-4f8e-a780-3fda89de97f4,
8/8/2025,Isom,ISOM2,C,9 m,,Epilobium angustifolium [Chamerion angustifolium],3,,57b9b685-e194-4f8e-a780-3fda89de97f4,
8/8/2025,Isom,ISOM2,C,9 m,,Rosa acicularis,3,,57b9b685-e194-4f8e-a780-3fda89de97f4,
8/8/2025,Isom,ISOM2,C,9 m,,Vaccinium uliginosum,1,,57b9b685-e194-4f8e-a780-3fda89de97f4,
8/8/2025,Isom,ISOM2,C,9 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],4,,57b9b685-e194-4f8e-a780-3fda89de97f4,
8/8/2025,Isom,ISOM2,C,9 m,,Mertensia paniculata,0.1,,57b9b685-e194-4f8e-a780-3fda89de97f4,
8/8/2025,Isom,ISOM2,C,9 m,,Equisetum sylvaticum,4,,57b9b685-e194-4f8e-a780-3fda89de97f4,
8/8/2025,Isom,ISOM2,C,9 m,,Rubus chamaemorus,1,,57b9b685-e194-4f8e-a780-3fda89de97f4,
8/8/2025,Isom,ISOM2,C,9 m,,Vaccinium vitis-idaea,1,,57b9b685-e194-4f8e-a780-3fda89de97f4,
8/3/2025,Chitanana,CHIT3,C,9 m,,Vaccinium uliginosum,5,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Larix laricina,2,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],2,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Rubus chamaemorus,15,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Lycopodium annotinum,4,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Vaccinium vitis-idaea,1,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Oxycoccus microcarpos [Vaccinium oxycoccos],1,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Andromeda polifolia,8,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Eriophorum vaginatum,3,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Drosera rotundifolia,1,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
8/3/2025,Chitanana,CHIT3,C,9 m,,Fine Woody Debris,4,,bb5394e4-c540-4dd6-afa3-3a7b409af61a,
7/26/2025,Slate,SLAT3,C,9 m,,Eriophorum vaginatum,30,,d29ee68d-ba63-4d98-a190-42c39152429e,
7/26/2025,Slate,SLAT3,C,9 m,,Rubus chamaemorus,15,,d29ee68d-ba63-4d98-a190-42c39152429e,
7/26/2025,Slate,SLAT3,C,9 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],5,,d29ee68d-ba63-4d98-a190-42c39152429e,
7/26/2025,Slate,SLAT3,C,9 m,,Vaccinium uliginosum,1,,d29ee68d-ba63-4d98-a190-42c39152429e,
7/26/2025,Slate,SLAT3,C,9 m,,Vaccinium vitis-idaea,3,,d29ee68d-ba63-4d98-a190-42c39152429e,
7/23/2025,Globe,GLOB5,A,9 m,,Epilobium angustifolium [Chamerion angustifolium],8,,7ac81787-5898-42a1-9364-819191dfb25e,
7/23/2025,Globe,GLOB5,A,9 m,,Rubus idaeus,1,,7ac81787-5898-42a1-9364-819191dfb25e,
7/23/2025,Globe,GLOB5,A,9 m,,Equisetum arvense,2,,7ac81787-5898-42a1-9364-819191dfb25e,
7/23/2025,Globe,GLOB5,A,9 m,,Equisetum scirpoides,3,,7ac81787-5898-42a1-9364-819191dfb25e,
7/23/2025,Globe,GLOB5,A,9 m,,Betula neoalaskana,0.1,,7ac81787-5898-42a1-9364-819191dfb25e,
7/23/2025,Globe,GLOB5,A,9 m,,Picea mariana,0.1,,7ac81787-5898-42a1-9364-819191dfb25e,
7/23/2025,Globe,GLOB5,A,9 m,,Coarse woody debris,10,Exposed tree roots included in estimate,7ac81787-5898-42a1-9364-819191dfb25e,
7/23/2025,Globe,GLOB5,A,9 m,,Fine Woody Debris,1,,7ac81787-5898-42a1-9364-819191dfb25e,
7/23/2025,Globe,GLOB5,B,3 m,,Arctagrostis,7,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Epilobium angustifolium [Chamerion angustifolium],4,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Rosa acicularis,7,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Equisetum scirpoides,4,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Potentilla fruticose [Dasiphora fruticosa],2,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],2,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Arctostaphylos rubra [Arctous rubra],1,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Equisetum arvense,5,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Vaccinium vitis-idaea,0.1,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Picea mariana,0.1,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB5,B,3 m,,Coarse woody debris,6,,72229ad7-0aca-411e-8f79-6ff1b57e8b7a,
7/23/2025,Globe,GLOB4,B,9 m,,Epilobium angustifolium [Chamerion angustifolium],50,,8eeb3d23-ae7b-4657-a31c-df85dc2a1852,
7/23/2025,Globe,GLOB4,B,9 m,,Equisetum scirpoides,3,,8eeb3d23-ae7b-4657-a31c-df85dc2a1852,
7/23/2025,Globe,GLOB4,B,9 m,,Betula neoalaskana,0.1,,8eeb3d23-ae7b-4657-a31c-df85dc2a1852,
7/23/2025,Globe,GLOB4,B,9 m,,Coarse woody debris,10,,8eeb3d23-ae7b-4657-a31c-df85dc2a1852,
7/23/2025,Globe,GLOB4,B,9 m,,Snag,1,,8eeb3d23-ae7b-4657-a31c-df85dc2a1852,
8/5/2025,Troublesome,TROU5,C,9 m,,Vaccinium vitis-idaea,12,,b57848a0-8e6d-4721-8c88-021553893b70,
8/5/2025,Troublesome,TROU5,C,9 m,,Betula nana,7,,b57848a0-8e6d-4721-8c88-021553893b70,
8/5/2025,Troublesome,TROU5,C,9 m,,Carex spp,3,,b57848a0-8e6d-4721-8c88-021553893b70,
8/5/2025,Troublesome,TROU5,C,9 m,,Unknown grass 1,0.1,,b57848a0-8e6d-4721-8c88-021553893b70,
8/5/2025,Troublesome,TROU5,C,9 m,,Ledum palustre subsp. decumbens [Rhododendron tomentosum],10,,b57848a0-8e6d-4721-8c88-021553893b70,
8/5/2025,Troublesome,TROU5,C,9 m,,Oxycoccus microcarpos [Vaccinium oxycoccos],2,,b57848a0-8e6d-4721-8c88-021553893b70,
8/5/2025,Troublesome,TROU5,C,9 m,,Fine Woody Debris,3,,b57848a0-8e6d-4721-8c88-021553893b70,
7/31/2025,Globe,GLOB3,C,3 m,,Rubus chamaemorus,5,,343e728d-6a63-4650-bf18-fa29c0b05080,
7/31/2025,Globe,GLOB3,C,3 m,,Ledum palustre subsp. groenlandicum [Rhododendron groenlandicum],2,,343e728d-6a63-4650-bf18-fa29c0b05080,
