"","date","fire_scar","site","plot","location","site_notes","ground_cover_type","ground_percent_cover","ground_cover_notes"
"2760","2024-07-22","Hess Creek","HeCr3","C","3 m","","Fine Woody Debris",1,""
"2761","2024-07-22","Hess Creek","HeCr3","C","3 m","","Grass Litter",75.8,""
"2762","2024-07-22","Hess Creek","HeCr1","B","6 m","","Ceratodon/Pohlia",3,""
"2763","2024-07-22","Hess Creek","HeCr1","B","6 m","","Unknown moss",3,""
"2764","2024-07-22","Hess Creek","HeCr1","B","6 m","","Organic",2,""
"2765","2024-07-22","Hess Creek","HeCr1","B","6 m","","Coarse Woody Debris",3,""
"2766","2024-07-22","Hess Creek","HeCr1","B","6 m","","Fine Woody Debris",1,""
"2767","2024-07-22","Hess Creek","HeCr1","B","6 m","","Litter",4,""
"2768","2024-07-22","Hess Creek","HeCr1","B","6 m","","Grass Litter",84,""
"2769","2024-08-03","Teklanika ","Tekl3","A","3 m","","Coarse Woody Debris",1,""
"2770","2024-08-03","Teklanika ","Tekl3","A","3 m","","Fine Woody Debris",1,""
"2771","2024-08-03","Teklanika ","Tekl3","A","3 m","","Ceratodon purpureus",1,""
"2772","2024-08-03","Teklanika ","Tekl3","A","3 m","","Litter",24,""
"2773","2024-08-03","Teklanika ","Tekl3","A","3 m","","Organic",73,""
"2774","2024-07-31","Nugget Creek","NuCr5","C","6 m","","Ceratodon purpureus",2,""
"2775","2024-07-31","Nugget Creek","NuCr5","C","6 m","","Organic",0.1,""
"2776","2024-07-31","Nugget Creek","NuCr5","C","6 m","","Foliose Lichen",0.1,""
"2777","2024-07-31","Nugget Creek","NuCr5","C","6 m","","Litter",4,""
"2778","2024-07-31","Nugget Creek","NuCr5","C","6 m","","Coarse Woody Debris",9,""
"2779","2024-07-31","Nugget Creek","NuCr5","C","6 m","","Fine Woody Debris",1,""
"2780","2024-07-31","Nugget Creek","NuCr5","C","6 m","","Polytrichum",83.8,""
"2781","2024-08-02","Teklanika ","Tekl6","B","3 m","","Burned Lichen",4,""
"2782","2024-08-02","Teklanika ","Tekl6","B","3 m","","Fine Woody Debris",0.1,""
"2783","2024-08-02","Teklanika ","Tekl6","B","3 m","","Coarse Woody Debris",1,""
"2784","2024-08-02","Teklanika ","Tekl6","B","3 m","","Litter",4,""
"2785","2024-08-02","Teklanika ","Tekl6","B","3 m","","Organic",90.9,""
"2786","2024-07-14","Haystack","Hays3","A","6 m","","Polytrichum",0.1,""
"2787","2024-07-14","Haystack","Hays3","A","6 m","","Coarse Woody Debris",3,""
"2788","2024-07-14","Haystack","Hays3","A","6 m","","Fine Woody Debris",1,""
"2789","2024-07-14","Haystack","Hays3","A","6 m","","Fruticose Lichen",0.1,""
"2790","2024-07-14","Haystack","Hays3","A","6 m","","Ceratodon purpureus",0.1,""
"2791","2024-07-14","Haystack","Hays3","A","6 m","","Pleurozium",0.1,""
"2792","2024-07-14","Haystack","Hays3","A","6 m","","Litter",1,""
"2793","2024-07-14","Haystack","Hays3","A","6 m","","Grass Litter",13,""
"2794","2024-07-14","Haystack","Hays3","A","6 m","","Organic",24,""
"2795","2024-07-14","Haystack","Hays3","A","6 m","","Unburned moss",57.6,""
"2796","2024-08-06","Dry Creek","DrCr6","A","3 m","","Polytrichum",6,""
"2797","2024-08-06","Dry Creek","DrCr6","A","3 m","","Mushroom",0.1,""
"2798","2024-08-06","Dry Creek","DrCr6","A","3 m","","Burned Lichen",9,""
"2799","2024-08-06","Dry Creek","DrCr6","A","3 m","","Coarse Woody Debris",2,""
"2800","2024-08-06","Dry Creek","DrCr6","A","3 m","","Litter",1,""
"2801","2024-08-06","Dry Creek","DrCr6","A","3 m","","Ceratodon purpureus",0.1,""
"2802","2024-08-06","Dry Creek","DrCr6","A","3 m","","Burned Moss",10,""
"2803","2024-08-06","Dry Creek","DrCr6","A","3 m","","Organic",71.7,""
"2804","2024-08-06","Dry Creek","DrCr6","A","3 m","","Fine Woody Debris",0.1,""
"2805","2024-07-14","Haystack","Hays3","B","3 m","","Fruticose Lichen",3,""
"2806","2024-07-14","Haystack","Hays3","B","3 m","","Polytrichum",0.1,""
"2807","2024-07-14","Haystack","Hays3","B","3 m","","Burned lichen ",1,""
"2808","2024-07-14","Haystack","Hays3","B","3 m","","Litter",2,""
"2809","2024-07-14","Haystack","Hays3","B","3 m","","Coarse Woody Debris",1,""
"2810","2024-07-14","Haystack","Hays3","B","3 m","","Fine Woody Debris",6,""
"2811","2024-07-14","Haystack","Hays3","B","3 m","","Grass Litter",0.1,""
"2812","2024-07-14","Haystack","Hays3","B","3 m","","Ceratodon purpureus",5,""
"2813","2024-07-14","Haystack","Hays3","B","3 m","","Unburned moss",5,""
"2814","2024-07-14","Haystack","Hays3","B","3 m","","Organic",76.8,""
"2815","2024-08-05","Dry Creek","DrCr3","C","6 m","","Sphagnum",0.1,""
"2816","2024-08-05","Dry Creek","DrCr3","C","6 m","","Coarse Woody Debris",1,""
"2817","2024-08-05","Dry Creek","DrCr3","C","6 m","","Fine Woody Debris",1,""
"2818","2024-08-05","Dry Creek","DrCr3","C","6 m","","Litter",11,""
"2819","2024-08-05","Dry Creek","DrCr3","C","6 m","","Mushroom",0.1,""
"2820","2024-08-05","Dry Creek","DrCr3","C","6 m","","Burned Lichen",0.1,""
"2821","2024-08-05","Dry Creek","DrCr3","C","6 m","","Ceratodon purpureus",1,""
"2822","2024-08-05","Dry Creek","DrCr3","C","6 m","","Grass Litter",7,""
"2823","2024-08-05","Dry Creek","DrCr3","C","6 m","","Organic",25,""
"2824","2024-08-05","Dry Creek","DrCr3","C","6 m","","Burned Moss",53.7,""
"2825","2024-07-25","Haystack","Hays5","B","3 m","","Burned Lichen",1,""
"2826","2024-07-25","Haystack","Hays5","B","3 m","","Litter",3,""
"2827","2024-07-25","Haystack","Hays5","B","3 m","","Grass Litter",6,""
"2828","2024-07-25","Haystack","Hays5","B","3 m","","Burned Moss",8,""
"2829","2024-07-25","Haystack","Hays5","B","3 m","","Ceratodon purpureus",6,""
"2830","2024-07-25","Haystack","Hays5","B","3 m","","Coarse Woody Debris",5,""
"2831","2024-07-25","Haystack","Hays5","B","3 m","","Fine Woody Debris",0.1,""
"2832","2024-07-25","Haystack","Hays5","B","3 m","","Organic",70.9,""
"2833","2024-07-15","Lost Horse","LoHo2","C","3 m","","Polytrichum",0.1,""
"2834","2024-07-15","Lost Horse","LoHo2","C","3 m","","Ceratodon purpureus",1,""
"2835","2024-07-15","Lost Horse","LoHo2","C","3 m","","Fruticose Lichen",6,""
"2836","2024-07-15","Lost Horse","LoHo2","C","3 m","","Burned Lichen",1,""
"2837","2024-07-15","Lost Horse","LoHo2","C","3 m","","Burned Moss",9,""
"2838","2024-07-15","Lost Horse","LoHo2","C","3 m","","Coarse Woody Debris",1,""
"2839","2024-07-15","Lost Horse","LoHo2","C","3 m","","Fine Woody Debris",1,""
"2840","2024-07-15","Lost Horse","LoHo2","C","3 m",""," Merchantia",0.1,""
"2841","2024-07-15","Lost Horse","LoHo2","C","3 m","","Organic",80.8,""
"2842","2024-08-01","Munson Creek","MuCr1","A","6 m","","Burned Moss",2,""
"2843","2024-08-01","Munson Creek","MuCr1","A","6 m","","Coarse Woody Debris",2,""
"2844","2024-08-01","Munson Creek","MuCr1","A","6 m","","Ceratodon purpureus",13,""
"2845","2024-08-01","Munson Creek","MuCr1","A","6 m","","Fine Woody Debris",1,""
"2846","2024-08-01","Munson Creek","MuCr1","A","6 m","","Sphagnum",0.1,""
"2847","2024-08-01","Munson Creek","MuCr1","A","6 m","","Polytrichum",0.1,""
"2848","2024-08-01","Munson Creek","MuCr1","A","6 m","","Organic",22,""
"2849","2024-08-01","Munson Creek","MuCr1","A","6 m","","Litter",59.8,""
"2850","2024-07-14","Haystack","Hays3","A","9 m","","Polytrichum",0.1,""
"2851","2024-07-14","Haystack","Hays3","A","9 m","","Fruticose Lichen",1,""
"2852","2024-07-14","Haystack","Hays3","A","9 m","","Grass Litter",2,""
"2853","2024-07-14","Haystack","Hays3","A","9 m","","Litter",8,""
"2854","2024-07-14","Haystack","Hays3","A","9 m","","Coarse Woody Debris",2,""
"2855","2024-07-14","Haystack","Hays3","A","9 m","","Fine Woody Debris",3,""
"2856","2024-07-14","Haystack","Hays3","A","9 m","","Ceratodon purpureus",1,""
"2857","2024-07-14","Haystack","Hays3","A","9 m","","Organic",16,""
"2858","2024-07-14","Haystack","Hays3","A","9 m","","Burned moss",66.9,""
"2859","2024-08-04","Munson Creek","MuCr5","B","3 m","","Polytrichum",1,""
"2860","2024-08-04","Munson Creek","MuCr5","B","3 m","","Coarse Woody Debris",1,""
"2861","2024-08-04","Munson Creek","MuCr5","B","3 m","","Fine Woody Debris",2,""
"2862","2024-08-04","Munson Creek","MuCr5","B","3 m","","Burned Lichen",6,""
"2863","2024-08-04","Munson Creek","MuCr5","B","3 m","","Ceratodon purpureus",3,""
"2864","2024-08-04","Munson Creek","MuCr5","B","3 m","","Litter",10,""
"2865","2024-08-04","Munson Creek","MuCr5","B","3 m","","Burned Moss",3,""
"2866","2024-08-04","Munson Creek","MuCr5","B","3 m","","Organic",74,""
"2867","2024-07-18","Lost Horse","LoHo4 ","A","9 m","","Burned Lichen",4,""
"2868","2024-07-18","Lost Horse","LoHo4 ","A","9 m","","Coarse Woody Debris",4,""
"2869","2024-07-18","Lost Horse","LoHo4 ","A","9 m","","Fine Woody Debris",1,""
"2870","2024-07-18","Lost Horse","LoHo4 ","A","9 m","","Polytrichum",0.1,""
"2871","2024-07-18","Lost Horse","LoHo4 ","A","9 m","","Litter",1,""
"2872","2024-07-18","Lost Horse","LoHo4 ","A","9 m","","Burned Moss",2,""
"2873","2024-07-18","Lost Horse","LoHo4 ","A","9 m","","Organic",87.9,""
"2874","2024-07-22","Hess Creek","HeCr3","C","9 m","","Organic",5,""
"2875","2024-07-22","Hess Creek","HeCr3","C","9 m","","Marchantia polymorpha",11,""
"2876","2024-07-22","Hess Creek","HeCr3","C","9 m","","Coarse Woody Debris",2,""
"2877","2024-07-22","Hess Creek","HeCr3","C","9 m","","Fine Woody Debris",5,""
"2878","2024-07-22","Hess Creek","HeCr3","C","9 m","","Litter",3,""
"2879","2024-07-22","Hess Creek","HeCr3","C","9 m","","Polytrichum",0.1,""
"2880","2024-07-22","Hess Creek","HeCr3","C","9 m","","Foliose Lichen",0.1,""
"2881","2024-07-22","Hess Creek","HeCr3","C","9 m","","Ceratodon/Pohlia",74,""
"2882","2024-08-06","Dry Creek","DrCr6","A","6 m","","Burned Lichen",12,""
"2883","2024-08-06","Dry Creek","DrCr6","A","6 m","","Coarse Woody Debris",1,""
"2884","2024-08-06","Dry Creek","DrCr6","A","6 m","","Fine Woody Debris",0.1,""
"2885","2024-08-06","Dry Creek","DrCr6","A","6 m","","Polytrichum",0.1,""
"2886","2024-08-06","Dry Creek","DrCr6","A","6 m","","Ceratodon purpureus",0.1,""
"2887","2024-08-06","Dry Creek","DrCr6","A","6 m","","Litter",5,""
"2888","2024-08-06","Dry Creek","DrCr6","A","6 m","","Grass Litter",1,""
"2889","2024-08-06","Dry Creek","DrCr6","A","6 m","","Burned Moss",10,""
"2890","2024-08-06","Dry Creek","DrCr6","A","6 m","","Organic",70.7,""
"2891","2024-07-25","Haystack","Hays6","C","9 m","","Burned Moss",8,""
"2892","2024-07-25","Haystack","Hays6","C","9 m","","Coarse Woody Debris",5,""
"2893","2024-07-25","Haystack","Hays6","C","9 m","","Fine Woody Debris",7,""
"2894","2024-07-25","Haystack","Hays6","C","9 m","","Grass Litter",0.1,""
"2895","2024-07-25","Haystack","Hays6","C","9 m","","Ceratodon purpureus",0.1,""
"2896","2024-07-25","Haystack","Hays6","C","9 m","","Litter",45,""
"2897","2024-07-25","Haystack","Hays6","C","9 m","","Organic",34.8,""
"2898","2024-08-01","Munson Creek","MuCr3","A","6 m","","Polytrichum",0.1,""
"2899","2024-08-01","Munson Creek","MuCr3","A","6 m","","Ceratodon purpureus",4,""
"2900","2024-08-01","Munson Creek","MuCr3","A","6 m","","Coarse Woody Debris",1,""
"2901","2024-08-01","Munson Creek","MuCr3","A","6 m","","Fine Woody Debris",0.1,""
"2902","2024-08-01","Munson Creek","MuCr3","A","6 m","","Burned Lichen",1,""
"2903","2024-08-01","Munson Creek","MuCr3","A","6 m","","Litter",13,""
"2904","2024-08-01","Munson Creek","MuCr3","A","6 m","","Burned Moss",15,""
"2905","2024-08-01","Munson Creek","MuCr3","A","6 m","","Organic",65.8,""
"2906","2024-08-04","Munson Creek","MuCr4","C","6 m","","Polytrichum",0.1,""
"2907","2024-08-04","Munson Creek","MuCr4","C","6 m","","Burned Lichen",6,""
"2908","2024-08-04","Munson Creek","MuCr4","C","6 m","","Ceratodon purpureus",2,""
"2909","2024-08-04","Munson Creek","MuCr4","C","6 m","","Coarse Woody Debris",0.1,""
"2910","2024-08-04","Munson Creek","MuCr4","C","6 m","","Fine Woody Debris",3,""
"2911","2024-08-04","Munson Creek","MuCr4","C","6 m","","Litter",3,""
"2912","2024-08-04","Munson Creek","MuCr4","C","6 m","","Burned Moss",8,"Transition between burned moss and organic sometimes unclear. Considered burned moss if able to see entire structure "
"2913","2024-08-04","Munson Creek","MuCr4","C","6 m","","Organic",77.8,""
"2914","2024-08-03","Teklanika ","Tekl3","B","6 m","","Coarse Woody Debris",1,""
"2915","2024-08-03","Teklanika ","Tekl3","B","6 m","","Fine Woody Debris",2,""
"2916","2024-08-03","Teklanika ","Tekl3","B","6 m","","Burned Lichen",3,""
"2917","2024-08-03","Teklanika ","Tekl3","B","6 m","","Ceratodon purpureus",0.1,""
"2918","2024-08-03","Teklanika ","Tekl3","B","6 m","","Litter",16,""
"2919","2024-08-03","Teklanika ","Tekl3","B","6 m","","Organic",77.9,""
"2920","2024-07-17","Shovel Creek","ShCr6","A","3 m","","Polytrichum",4,""
"2921","2024-07-17","Shovel Creek","ShCr6","A","3 m","","Fine Woody Debris",4,""
"2922","2024-07-17","Shovel Creek","ShCr6","A","3 m","","Coarse Woody Debris",2,""
"2923","2024-07-17","Shovel Creek","ShCr6","A","3 m","","Litter",12,""
"2924","2024-07-17","Shovel Creek","ShCr6","A","3 m","","Grass Litter",15,""
"2925","2024-07-17","Shovel Creek","ShCr6","A","3 m","","Organic",30,""
"2926","2024-07-17","Shovel Creek","ShCr6","A","3 m","","Ceratodon/Pohlia",33,""
"2927","2024-07-14","Haystack","Hays2","B","9 m","","Fruticose Lichen",1,""
"2928","2024-07-14","Haystack","Hays2","B","9 m","","Foliose Lichen",2,""
"2929","2024-07-14","Haystack","Hays2","B","9 m","","Polytrichum",1,""
"2930","2024-07-14","Haystack","Hays2","B","9 m","","Ceratodon/Pohlia",0.1,""
"2931","2024-07-14","Haystack","Hays2","B","9 m","","Crustose Lichen",0.1,""
"2932","2024-07-14","Haystack","Hays2","B","9 m","","Litter",1,""
"2933","2024-07-14","Haystack","Hays2","B","9 m","","Coarse Woody Debris",2,""
"2934","2024-07-14","Haystack","Hays2","B","9 m","","Fine Woody Debris",3,""
"2935","2024-07-14","Haystack","Hays2","B","9 m","","Burned lichen",0.1,""
"2936","2024-07-14","Haystack","Hays2","B","9 m","","Burned moss",83,""
"2937","2024-07-14","Haystack","Hays2","B","9 m","","Organic",7,""
"2938","2024-07-28","McCoy Creek","McCr1","A","6 m","","Litter",5,""
"2939","2024-07-28","McCoy Creek","McCr1","A","6 m","","Coarse Woody Debris",2,""
"2940","2024-07-28","McCoy Creek","McCr1","A","6 m","","Fine Woody Debris",3,""
"2941","2024-07-28","McCoy Creek","McCr1","A","6 m","","Standing water",12,""
"2942","2024-07-28","McCoy Creek","McCr1","A","6 m","","Organic",77.8,""
"2943","2024-07-28","McCoy Creek","McCr1","A","6 m","","Marchantia polymorpha",0.1,""
"2944","2024-07-28","McCoy Creek","McCr1","A","6 m","","Ceratodon purpureus",0.1,""
"2945","2024-07-31","Nugget Creek","NuCr4","C","6 m","","Polytrichum",1,""
"2946","2024-07-31","Nugget Creek","NuCr4","C","6 m","","Coarse Woody Debris",17,""
"2947","2024-07-31","Nugget Creek","NuCr4","C","6 m","","Fine Woody Debris",1,""
"2948","2024-07-31","Nugget Creek","NuCr4","C","6 m","","Litter",14,""
"2949","2024-07-31","Nugget Creek","NuCr4","C","6 m","","Ceratodon purpureus",16,""
"2950","2024-07-31","Nugget Creek","NuCr4","C","6 m","","Organic",50.9,""
"2951","2024-07-31","Nugget Creek","NuCr4","C","6 m","","Crustose Lichen",0.1,""
"2952","2024-07-17","Shovel Creek","ShCr6","B","9 m","","Pleurozium",12,""
"2953","2024-07-17","Shovel Creek","ShCr6","B","9 m","","Grass Litter",20,""
"2954","2024-07-17","Shovel Creek","ShCr6","B","9 m","","Polytrichum",15,""
"2955","2024-07-17","Shovel Creek","ShCr6","B","9 m","","Mushroom",0.1,""
"2956","2024-07-17","Shovel Creek","ShCr6","B","9 m","","Ceratodon/Pohlia",1,""
"2957","2024-07-17","Shovel Creek","ShCr6","B","9 m","","Organic",1,""
"2958","2024-07-17","Shovel Creek","ShCr6","B","9 m","","Fine Woody Debris",5,""
"2959","2024-07-17","Shovel Creek","ShCr6","B","9 m","","Litter",45.9,""
"2960","2024-07-18","Lost Horse","LoHo5","B","9 m","","Coarse Woody Debris",14,""
"2961","2024-07-18","Lost Horse","LoHo5","B","9 m","","Fine Woody Debris",2,""
"2962","2024-07-18","Lost Horse","LoHo5","B","9 m","","Litter",17,""
"2963","2024-07-18","Lost Horse","LoHo5","B","9 m","","Ceratodon purpureus",3,""
"2964","2024-07-18","Lost Horse","LoHo5","B","9 m","","Organic",64,""
"2965","2024-07-15","Lost Horse","LoHo3","C","6 m","","Burned Lichen",1,""
"2966","2024-07-15","Lost Horse","LoHo3","C","6 m","","Fine Woody Debris",3,""
"2967","2024-07-15","Lost Horse","LoHo3","C","6 m","","Coarse Woody Debris",6,""
"2968","2024-07-15","Lost Horse","LoHo3","C","6 m","","Burned Moss",4,""
"2969","2024-07-15","Lost Horse","LoHo3","C","6 m","","Litter",3,""
"2970","2024-07-15","Lost Horse","LoHo3","C","6 m","","Organic",83,""
"2971","2024-08-03","Teklanika ","Tekl3","B","3 m","","Ceratodon purpureus",4,""
"2972","2024-08-03","Teklanika ","Tekl3","B","3 m","","Coarse Woody Debris",2,""
"2973","2024-08-03","Teklanika ","Tekl3","B","3 m","","Fine Woody Debris",2,""
"2974","2024-08-03","Teklanika ","Tekl3","B","3 m","","Litter",40,""
"2975","2024-08-03","Teklanika ","Tekl3","B","3 m","","Organic",52,""
"2976","2024-07-23","Hess Creek","HeCr5","C","6 m","","Ceratodon purpureus",12,""
"2977","2024-07-23","Hess Creek","HeCr5","C","6 m","","Fine Woody Debris",2,""
"2978","2024-07-23","Hess Creek","HeCr5","C","6 m","","Coarse Woody Debris",4,""
"2979","2024-07-23","Hess Creek","HeCr5","C","6 m","","Grass Litter",20,""
"2980","2024-07-23","Hess Creek","HeCr5","C","6 m","","Litter",6,""
"2981","2024-07-23","Hess Creek","HeCr5","C","6 m","","Foliose Lichen",0.1,""
"2982","2024-07-23","Hess Creek","HeCr5","C","6 m","","Burned Lichen",2,""
"2983","2024-07-23","Hess Creek","HeCr5","C","6 m","","Merchantia spp",0.1,""
"2984","2024-07-23","Hess Creek","HeCr5","C","6 m","","Organic",53.8,""
"2985","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Sphagnum",0.1,""
"2986","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Aulocomnium",5,""
"2987","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Peltigera ",0.1,""
"2988","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Pleurozium",0.1,""
"2989","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Ceratodon purpureus",4,""
"2990","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Grass Litter",3,""
"2991","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Burned Moss",0.1,""
"2992","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Organic",11,""
"2993","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Coarse Woody Debris",0.1,""
"2994","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Fine Woody Debris",0.1,""
"2995","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Foliose Lichen",0.1,""
"2996","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Burned Lichen",1,""
"2997","2024-07-23","Hess Creek","HeCr4","B","6 m","LC soil sample hole in plot","Litter",75.3,""
"2998","2024-07-29","McCoy Creek","McCr6","B","3 m","","Ceratodon purpureus",0.1,""
"2999","2024-07-29","McCoy Creek","McCr6","B","3 m","","Burned Moss",6,""
"3000","2024-07-29","McCoy Creek","McCr6","B","3 m","","Burned Lichen",7,""
"3001","2024-07-29","McCoy Creek","McCr6","B","3 m","","Pleurozium",0.1,""
"3002","2024-07-29","McCoy Creek","McCr6","B","3 m","","Fruticose Lichen",0.1,""
"3003","2024-07-29","McCoy Creek","McCr6","B","3 m","","Fine Woody Debris",2,""
"3004","2024-07-29","McCoy Creek","McCr6","B","3 m","","Coarse Woody Debris",0.1,""
"3005","2024-07-29","McCoy Creek","McCr6","B","3 m","","Grass Litter",1,""
"3006","2024-07-29","McCoy Creek","McCr6","B","3 m","","Litter",7,""
"3007","2024-07-29","McCoy Creek","McCr6","B","3 m","","Organic",76.6,""
"3008","2024-07-18","Lost Horse","LoHo5","A","3 m","","Burned Lichen",7,""
"3009","2024-07-18","Lost Horse","LoHo5","A","3 m","","Burned Moss",5,""
"3010","2024-07-18","Lost Horse","LoHo5","A","3 m","","Coarse Woody Debris",4,""
"3011","2024-07-18","Lost Horse","LoHo5","A","3 m","","Fine Woody Debris",3,""
"3012","2024-07-18","Lost Horse","LoHo5","A","3 m","","Litter",1,""
"3013","2024-07-18","Lost Horse","LoHo5","A","3 m","","Organic",80,""
"3014","2024-08-01","Munson Creek","MuCr2","C","3 m","","Burned Lichen",7,""
"3015","2024-08-01","Munson Creek","MuCr2","C","3 m","","Rock",4,""
"3016","2024-08-01","Munson Creek","MuCr2","C","3 m","","Fine Woody Debris",3,""
"3017","2024-08-01","Munson Creek","MuCr2","C","3 m","","Coarse Woody Debris",5,""
"3018","2024-08-01","Munson Creek","MuCr2","C","3 m","","Ceratodon purpureus",10,""
"3019","2024-08-01","Munson Creek","MuCr2","C","3 m","","Burned Moss",1,""
"3020","2024-08-01","Munson Creek","MuCr2","C","3 m","","Marchantia polymorpha",0.1,""
"3021","2024-08-01","Munson Creek","MuCr2","C","3 m","","Polytrichum",7,""
"3022","2024-08-01","Munson Creek","MuCr2","C","3 m","","Organic",62.8,""
